Id,Label,timeset,0,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,pageranks
1BvuWAjHqMw5FirFZSBiLKh2u5ZbMaKagh,1BvuWAjHqMw5FirFZSBiLKh2u5ZbMaKagh,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
19KueQvvwpsAaoxkNX4FeMRTXP4eJs6FJQ,19KueQvvwpsAaoxkNX4FeMRTXP4eJs6FJQ,,Bitcoin Wallet,5,0.271723,0.278254,0,17,0,0,0.000263
1BVCtaFcNkXJ4h3NTHbo3FWDruSa34wA6d,1BVCtaFcNkXJ4h3NTHbo3FWDruSa34wA6d,,Bitcoin Wallet,5,0.269456,0.274383,0,167,0,0,0.000272
1B6t91X9xVf2Mw5H3KCGFs7uR8rEAN3zuE,1B6t91X9xVf2Mw5H3KCGFs7uR8rEAN3zuE,,Bitcoin Wallet,5,0.270444,0.276076,0,30,0,0,0.000264
1BmtHej6znAWaRTD7aUD74pM39KW2WBCtL,1BmtHej6znAWaRTD7aUD74pM39KW2WBCtL,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1UKVv93euCCQq5KjtqN4bxFQbTZGNFcCc,1UKVv93euCCQq5KjtqN4bxFQbTZGNFcCc,,Bitcoin Wallet,5,0.271295,0.277528,0,14,0,0,0.000259
1398YLQkL6vX5GGkjJqYv984UkESQtSjTK,1398YLQkL6vX5GGkjJqYv984UkESQtSjTK,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1BHRmqRqnMj7oWi7RJaKBqxWp9Eemz9Mcr,1BHRmqRqnMj7oWi7RJaKBqxWp9Eemz9Mcr,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1LYSaa1HAoqTbtEXQvJaAWyJJnN7hqMXn9,1LYSaa1HAoqTbtEXQvJaAWyJJnN7hqMXn9,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
13aLpp3xdNqudSNS82W7nqGCSTiRU4M4am,13aLpp3xdNqudSNS82W7nqGCSTiRU4M4am,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
161ekqjnXdb6iSDFsJBxFNLoevihGBggHe,161ekqjnXdb6iSDFsJBxFNLoevihGBggHe,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1N2snXquuifyrMDQnDWfggmr43bNKf21s8,1N2snXquuifyrMDQnDWfggmr43bNKf21s8,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1Le22BXmKCyGV2NiC92cXpUbcQtejWBDNZ,1Le22BXmKCyGV2NiC92cXpUbcQtejWBDNZ,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
16AiD31CCxbNgTPQLmhK1Ln14v148brvgU,16AiD31CCxbNgTPQLmhK1Ln14v148brvgU,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1Ay1fs7ghRvURVcYMxEk1in9PMtrrMKoSR,1Ay1fs7ghRvURVcYMxEk1in9PMtrrMKoSR,,Bitcoin Wallet,5,0.285695,0.300951,5859.333333,12,0,0,0.000448
1FujxGSSx596LR5mrtXwVa3pdsxAbC9DUm,1FujxGSSx596LR5mrtXwVa3pdsxAbC9DUm,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1BvHUNZmZqBYQqJ814XsegGJw9QghDV3TY,1BvHUNZmZqBYQqJ814XsegGJw9QghDV3TY,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
1Hirv7tQRZT7JKUXtVEbBsv8zQB1UhbKnB,1Hirv7tQRZT7JKUXtVEbBsv8zQB1UhbKnB,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
19m9yEChBSPuzCzEMmg1dNbPvdLdWA59rS,19m9yEChBSPuzCzEMmg1dNbPvdLdWA59rS,,Target Bitcoin Wallet,3,0.583733,0.643767,2074570,11,0.000192,34,0.115478
1HPGu9TBB98i9wZrRRye8azsmfnyJJmDXB,1HPGu9TBB98i9wZrRRye8azsmfnyJJmDXB,,Bitcoin Wallet,5,0.269492,0.274464,0,172,0,0,0.00025
1M56tBNB4hFHVQu5copaYGXM1QozSE8rtM,1M56tBNB4hFHVQu5copaYGXM1QozSE8rtM,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1Fd16ZmHT1dUVsEC4QTkN3pKRwRKp2bb2c,1Fd16ZmHT1dUVsEC4QTkN3pKRwRKp2bb2c,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
14uTbMmGPsXACruwxrS25QNUwgUuuE1mLL,14uTbMmGPsXACruwxrS25QNUwgUuuE1mLL,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1P4WmFaxXKXfbrV4n3mtRNUeTFkXFx2cMi,1P4WmFaxXKXfbrV4n3mtRNUeTFkXFx2cMi,,Bitcoin Wallet,5,0.270585,0.276318,0,78,0,0,0.000264
1ZhzKzEqDactSfBSMUPo9tubzBq9RgApo,1ZhzKzEqDactSfBSMUPo9tubzBq9RgApo,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1D9GBEPsjiwRExEQBiX1VC3wqFtd1rCZeT,1D9GBEPsjiwRExEQBiX1VC3wqFtd1rCZeT,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1Nkzs3Ns9of999doxsNmedeuAGdSwfBWe,1Nkzs3Ns9of999doxsNmedeuAGdSwfBWe,,Bitcoin Wallet,5,0.269597,0.274625,0,165,0,0,0.000268
1Q533Gi76xRbX5YEVN5TnDHF6zhEmg4r1y,1Q533Gi76xRbX5YEVN5TnDHF6zhEmg4r1y,,Bitcoin Wallet,5,0.269597,0.274625,0,70,0,0,0.000268
152iQS9GJG5WEJp94S2hCbGzhrV4aWvjXv,152iQS9GJG5WEJp94S2hCbGzhrV4aWvjXv,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
17MEGS68iciXoagv4DD9f4nVKsR3EDkoqK,17MEGS68iciXoagv4DD9f4nVKsR3EDkoqK,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
3PK8RC451TaSQuj3emPfVXypoCy5gPtbnT,3PK8RC451TaSQuj3emPfVXypoCy5gPtbnT,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
1KWUCquxXNQ6hNy4tD53oeU2SrZwTbFkin,1KWUCquxXNQ6hNy4tD53oeU2SrZwTbFkin,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
1PsMnMaCD7tabKeJxKB7mDPHUFDKo2Xo7E,1PsMnMaCD7tabKeJxKB7mDPHUFDKo2Xo7E,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
1DAFAP5JowTNXrAdrDksGCEy3FEa748xuK,1DAFAP5JowTNXrAdrDksGCEy3FEa748xuK,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
1uGzFcyEbNrFdQQavJ6AV2TLfHmJBU75k,1uGzFcyEbNrFdQQavJ6AV2TLfHmJBU75k,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1HNNJPGWQWq5tMcgFqKxKD3DCGQhPBMbX4,1HNNJPGWQWq5tMcgFqKxKD3DCGQhPBMbX4,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1CgiXo9HNY2RYqNYSyv1QEDKEjJqVtWE4v,1CgiXo9HNY2RYqNYSyv1QEDKEjJqVtWE4v,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1J4qQfZKg2Dc9aMvRqR2K8uxKuAd6hfxXK,1J4qQfZKg2Dc9aMvRqR2K8uxKuAd6hfxXK,,Bitcoin Wallet,4,0.368778,0.381793,2066,99,0,0,0.000468
146ry3fmtrGjrJzFfQ9r4CDpjqXCTaYtNG,146ry3fmtrGjrJzFfQ9r4CDpjqXCTaYtNG,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1NkEPdayqCFJyEVEE6ixRiJ9aqxxb6TotX,1NkEPdayqCFJyEVEE6ixRiJ9aqxxb6TotX,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
35r3hqifQWfbNjbed22oJQTFJF6BHQU4Ph,35r3hqifQWfbNjbed22oJQTFJF6BHQU4Ph,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1NQ8zT5KrYfcBZ9BGYrU6T2Gn9i4WVgFJh,1NQ8zT5KrYfcBZ9BGYrU6T2Gn9i4WVgFJh,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
19iYGpp2txt1P51e1dKKvMTbStyM1N4uLp,19iYGpp2txt1P51e1dKKvMTbStyM1N4uLp,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
17WN9fn6q1UriBFT3aFFtQYyLj6CMPQNs4,17WN9fn6q1UriBFT3aFFtQYyLj6CMPQNs4,,Bitcoin Wallet,5,0.270585,0.276318,0,24,0,0,0.000264
1AXRCYT28bMsUeDdQhg8RatJvjxe7fSYNx,1AXRCYT28bMsUeDdQhg8RatJvjxe7fSYNx,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1A2ZyfedZoA5fpZ7uTo4u9kJnC1EkqfLo9,1A2ZyfedZoA5fpZ7uTo4u9kJnC1EkqfLo9,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1MZZJeTDLgdDuVW7oQUHUoMoeg4AVATR5J,1MZZJeTDLgdDuVW7oQUHUoMoeg4AVATR5J,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1JgJtaQcUAyEZQUeDQ2xCoHC6bZq6e63fe,1JgJtaQcUAyEZQUeDQ2xCoHC6bZq6e63fe,,Bitcoin Wallet,4,0.36891,0.382116,4131,19,0,0,0.000696
19mgoAsEv79JsdPUyXyuwZndWQt3n5XkSf,19mgoAsEv79JsdPUyXyuwZndWQt3n5XkSf,,Bitcoin Wallet,5,0.271295,0.277528,0,14,0,0,0.000259
1LBsnr2G9Bruamkvqjuz2DniHpEJiicMJp,1LBsnr2G9Bruamkvqjuz2DniHpEJiicMJp,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1L1aXqp6xTpBQkjcZPBhSDJSrDtTCFp5w1,1L1aXqp6xTpBQkjcZPBhSDJSrDtTCFp5w1,,Bitcoin Wallet,5,0.269492,0.274464,0,41,0,0,0.00025
1Jt1RUqv1W6JStfgpDE1N56XiJtkJPoXNq,1Jt1RUqv1W6JStfgpDE1N56XiJtkJPoXNq,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1ETKrMvPG2gAvqznnVyet9WVnUoYp4fHxH,1ETKrMvPG2gAvqznnVyet9WVnUoYp4fHxH,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1ER9WPK5FWEvkY5j8cfG5rbezkgMkedkoD,1ER9WPK5FWEvkY5j8cfG5rbezkgMkedkoD,,Bitcoin Wallet,5,0.269597,0.274625,0,2,0,0,0.000268
15Vh4YZCCou2nQ3hKP49wiHeZ5EBgtiHJQ,15Vh4YZCCou2nQ3hKP49wiHeZ5EBgtiHJQ,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
17SrDW9mQkuWUWUHqbDucfe8tQzbcARWFB,17SrDW9mQkuWUWUHqbDucfe8tQzbcARWFB,,Bitcoin Wallet,5,0.269456,0.274383,0,43,0,0,0.000272
1RpHBgKrURnByHd9sVF8Ykt5t3B22hZBM,1RpHBgKrURnByHd9sVF8Ykt5t3B22hZBM,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
16bLYwZsFJCstw7g9t9LaAK1Zr2rk6pU5D,16bLYwZsFJCstw7g9t9LaAK1Zr2rk6pU5D,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
16SjtGKjR8U3wSCbV5wHFezEkXD36gKDXM,16SjtGKjR8U3wSCbV5wHFezEkXD36gKDXM,,Bitcoin Wallet,5,0.269492,0.274464,0,135,0,0,0.00025
16n7FMQHDGkLz6BjU2sWvr7HqM3RoRTgKo,16n7FMQHDGkLz6BjU2sWvr7HqM3RoRTgKo,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1G4wnZAMBbQgZFUwnSdSUFDFHsMHztB9EJ,1G4wnZAMBbQgZFUwnSdSUFDFHsMHztB9EJ,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
12vPVCuCPiZpi4PY7f3H2MLkSgpfzsqRAP,12vPVCuCPiZpi4PY7f3H2MLkSgpfzsqRAP,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1LoMJpw9aRdb1CVHkFFM9ad6FVYqe7yPKk,1LoMJpw9aRdb1CVHkFFM9ad6FVYqe7yPKk,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1J1hN8RWCecVD6iasPeE1ozfkRDXNArzvA,1J1hN8RWCecVD6iasPeE1ozfkRDXNArzvA,,Bitcoin Wallet,5,0.270727,0.27656,0,160,0,0,0.000263
13oiYbRbUFBCKpmsNhdyF7GmyS7KdVz8Kn,13oiYbRbUFBCKpmsNhdyF7GmyS7KdVz8Kn,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
39Dp7MnmMn4Au7emMPm6z6TJvVzJWeAinu,39Dp7MnmMn4Au7emMPm6z6TJvVzJWeAinu,,Bitcoin Wallet,4,0.368975,0.382358,4131,22,0.166667,1,0.000842
167EzX5qfaPU2y4Ea6DmZGZ8uPuPgrgYm4,167EzX5qfaPU2y4Ea6DmZGZ8uPuPgrgYm4,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1GXW1MW92ptZLUuLegRvftkk3QGbuWaT3U,1GXW1MW92ptZLUuLegRvftkk3QGbuWaT3U,,Bitcoin Wallet,4,0.368778,0.381793,2066,149,0,0,0.000468
1HoVTpo2pcBhG3UhQ7tbeDhxLVAZrZUmtm,1HoVTpo2pcBhG3UhQ7tbeDhxLVAZrZUmtm,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
15w6MXomijJXQLbqcD4nV22T7Lk41ff1Gb,15w6MXomijJXQLbqcD4nV22T7Lk41ff1Gb,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1Fd8RuZqJNG4v56rPD1v6rgYptwnHeJRWs,1Fd8RuZqJNG4v56rPD1v6rgYptwnHeJRWs,,Bitcoin Wallet,5,0.270055,0.275577,2066,23,0,0,0.000377
16jd2Mp1ZRSC7S9sRLavdWWozDLYwAEm4A,16jd2Mp1ZRSC7S9sRLavdWWozDLYwAEm4A,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
13KuRiVM4wQn9g2GewfPd8SmZ5wu8xjnUP,13KuRiVM4wQn9g2GewfPd8SmZ5wu8xjnUP,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
visitorfi5kl7q7i.onion,visitorfi5kl7q7i.onion,,Hidden Service,5,0.273739,0.281785,0,21,1,1,0.000274
19UK9PUBpePrSkqJsyXaYSUNRLntEYUCKG,19UK9PUBpePrSkqJsyXaYSUNRLntEYUCKG,,Bitcoin Wallet,5,0.272583,0.279705,0,10,0,0,0.000262
1Edv5WNeSUAdaPKg13CErhqkDzMANQciB3,1Edv5WNeSUAdaPKg13CErhqkDzMANQciB3,,Bitcoin Wallet,4,0.36891,0.382116,4131,107,0,0,0.000696
1CoMZL5uyNk5Hwu5sFE5JhMCQFiEsiWEBu,1CoMZL5uyNk5Hwu5sFE5JhMCQFiEsiWEBu,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
3FMJkaTTNcgaoFxN9zPxer848CQFv1iTwW,3FMJkaTTNcgaoFxN9zPxer848CQFv1iTwW,,Bitcoin Wallet,5,0.269456,0.274383,0,51,0,0,0.000272
1KhyAn9yp6RiHT1SGkc8r2oi4NsjGbQD33,1KhyAn9yp6RiHT1SGkc8r2oi4NsjGbQD33,,Bitcoin Wallet,5,0.271723,0.278254,0,17,0,0,0.000263
14Doy92HzfhftBF3EUDZcW82AdRxE5rmQj,14Doy92HzfhftBF3EUDZcW82AdRxE5rmQj,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1NVGaScL1oaZVfS7zvCNtkDfUAbGBooAM,1NVGaScL1oaZVfS7zvCNtkDfUAbGBooAM,,Bitcoin Wallet,5,0.270585,0.276318,0,78,0,0,0.000264
1LGk16ised9N1mm9Saa5Y7qcG5JALtkucN,1LGk16ised9N1mm9Saa5Y7qcG5JALtkucN,,Bitcoin Wallet,5,0.269456,0.274383,0,170,0,0,0.000272
17TNLdCo4RZKEngFDpt1WbRsHdkhqQj2pZ,17TNLdCo4RZKEngFDpt1WbRsHdkhqQj2pZ,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
13e5aNMweb68E14JqE8v9Z3epMuzFXE5KV,13e5aNMweb68E14JqE8v9Z3epMuzFXE5KV,,Bitcoin Wallet,5,0.269456,0.274383,0,83,0,0,0.000272
1DSC2FoUoQ2BsT5T78wRqJ53kq8aXvcsNX,1DSC2FoUoQ2BsT5T78wRqJ53kq8aXvcsNX,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
1DGiKdCPyAcRSkmiyeAZe6LTu6yFSzptt1,1DGiKdCPyAcRSkmiyeAZe6LTu6yFSzptt1,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1C2pQwNxzDt36Y8dWaiqdHxcvTYnhSydWe,1C2pQwNxzDt36Y8dWaiqdHxcvTYnhSydWe,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1KsEvnWZBRNxWPGCq5NgA82yWwRKUtkyBD,1KsEvnWZBRNxWPGCq5NgA82yWwRKUtkyBD,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1HPuF9yz1b1U71kKG68mWhqeqQ2wAFgcbq,1HPuF9yz1b1U71kKG68mWhqeqQ2wAFgcbq,,Bitcoin Wallet,5,0.269456,0.274383,0,39,0,0,0.000272
1NgzJfux7P98PFpFxkJxJ1K5sfvzdDjuQz,1NgzJfux7P98PFpFxkJxJ1K5sfvzdDjuQz,,Bitcoin Wallet,5,0.269456,0.274383,0,119,0,0,0.000272
3Mm5DT8jFWM5L1kpydNDuNPFLdsU9dY79d,3Mm5DT8jFWM5L1kpydNDuNPFLdsU9dY79d,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1EDP4UeaHrpUX1fYk7mbuq9YKv8KJffkiG,1EDP4UeaHrpUX1fYk7mbuq9YKv8KJffkiG,,Bitcoin Wallet,4,0.368778,0.381793,2066,174,0,0,0.000468
1MgmAW2fwrdM15e5Sj9oTZtSmTxH8kuyvg,1MgmAW2fwrdM15e5Sj9oTZtSmTxH8kuyvg,,Bitcoin Wallet,5,0.270514,0.276197,0,3,0,0,0.000264
1KGPuabriCBXuqGyLjTA1qyLzRXbZWRiwu,1KGPuabriCBXuqGyLjTA1qyLzRXbZWRiwu,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
138HBdSgaSrj64PQTx4tZGBDnzhoE1hfKp,138HBdSgaSrj64PQTx4tZGBDnzhoE1hfKp,,Bitcoin Wallet,5,0.270585,0.276318,0,78,0,0,0.000264
1EMzhtcsgzAinXPjLFeF9MQLVUXZuNM2A3,1EMzhtcsgzAinXPjLFeF9MQLVUXZuNM2A3,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1GeD4HNiBZNXjQvAPMP2ny7kaB365vzxnN,1GeD4HNiBZNXjQvAPMP2ny7kaB365vzxnN,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
3P8ef7uNqFf5spenHjfkugkGmPNSAxBuuh,3P8ef7uNqFf5spenHjfkugkGmPNSAxBuuh,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
18vK3R3rkZ8gTRdegV16Bec8pourGdzsnV,18vK3R3rkZ8gTRdegV16Bec8pourGdzsnV,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1QHLnC7zxYshLyhN5cEe3Rzm8T8vZqtPH6,1QHLnC7zxYshLyhN5cEe3Rzm8T8vZqtPH6,,Bitcoin Wallet,5,0.269597,0.274625,0,70,0,0,0.000268
1F9CoXm6RnmoddDZH4EuhxazUGBJnG16gC,1F9CoXm6RnmoddDZH4EuhxazUGBJnG16gC,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
169yxMH7ZseL5VAhERXv48h3u91rdaVYJ5,169yxMH7ZseL5VAhERXv48h3u91rdaVYJ5,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
3PnzLvyWYRopc2nbdwHd77hurkZ1xSNSTU,3PnzLvyWYRopc2nbdwHd77hurkZ1xSNSTU,,Bitcoin Wallet,5,0.270514,0.276197,0,3,0,0,0.000264
1CDjLdvHJYq4jR5xuQdf6bbAsnsAYA9meC,1CDjLdvHJYq4jR5xuQdf6bbAsnsAYA9meC,,Bitcoin Wallet,4,0.368778,0.381793,2066,38,0,0,0.000468
1CgxeTnhvFZjau3NmYGSSpH9FgNBMJjiNQ,1CgxeTnhvFZjau3NmYGSSpH9FgNBMJjiNQ,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
17ReCtFwtYGv7SR3ERoA5qhJi7SgJqpXxR,17ReCtFwtYGv7SR3ERoA5qhJi7SgJqpXxR,,Bitcoin Wallet,4,0.368778,0.381793,2066,54,0,0,0.000468
12QAwYg9iwLBUxeLLooEr3T4wifUpeyqgr,12QAwYg9iwLBUxeLLooEr3T4wifUpeyqgr,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1Ka2Q3qaivrZZyHEBf5WJDCWDQUL79LF5q,1Ka2Q3qaivrZZyHEBf5WJDCWDQUL79LF5q,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
17gUuZj8Dni4ZipGQX1ALoYq8F6CcdPHSh,17gUuZj8Dni4ZipGQX1ALoYq8F6CcdPHSh,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
16wjXXvXttgP4cMyWCog98HeE7GkvbGHad,16wjXXvXttgP4cMyWCog98HeE7GkvbGHad,,Bitcoin Wallet,5,0.272583,0.279705,0,10,0,0,0.000262
1DHVzGD85zbd6E8rgAKnBCzy9GVgTJ1btf,1DHVzGD85zbd6E8rgAKnBCzy9GVgTJ1btf,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1QJ3gWu9xjmSwcXpqjVA7mRLDBDeukASD6,1QJ3gWu9xjmSwcXpqjVA7mRLDBDeukASD6,,Bitcoin Wallet,5,0.269456,0.274383,0,111,0,0,0.000272
14yRG32ch9gyY1RST1pfAbCQm675x472ug,14yRG32ch9gyY1RST1pfAbCQm675x472ug,,Bitcoin Wallet,5,0.269492,0.274464,0,11,0,0,0.00025
15q3Ryxv645ErcZ121sAmwuc5kyU5UhjoA,15q3Ryxv645ErcZ121sAmwuc5kyU5UhjoA,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1Ex1sTHrCXk7MWnWJaNehU6gWQ2sjvykXV,1Ex1sTHrCXk7MWnWJaNehU6gWQ2sjvykXV,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
1AgubDdiawrwpA8iM8oatk318C7exUecxV,1AgubDdiawrwpA8iM8oatk318C7exUecxV,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1Hz6CtpepqkQ91ATJ9WusSYkd8EnsmuVbs,1Hz6CtpepqkQ91ATJ9WusSYkd8EnsmuVbs,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1QKuosXA2G5kDsiWbwUvURzM9kpwLc7MJ1,1QKuosXA2G5kDsiWbwUvURzM9kpwLc7MJ1,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1AcxTLtH1HdmdijBZ6JHkJStPnVFFFCQ8n,1AcxTLtH1HdmdijBZ6JHkJStPnVFFFCQ8n,,Bitcoin Wallet,4,0.368778,0.381793,2066,31,0,0,0.000468
1BE85mHicG98di97q2nGM3JomWFiD5LmDV,1BE85mHicG98di97q2nGM3JomWFiD5LmDV,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
38RNiSpisx9fyAz6Yk8TmGj1NEeNgr6Sjq,38RNiSpisx9fyAz6Yk8TmGj1NEeNgr6Sjq,,Bitcoin Wallet,5,0.270585,0.276318,0,78,0,0,0.000264
jziywzuk7lxqpzqf.onion,jziywzuk7lxqpzqf.onion,,Hidden Service,6,0.216213,0.223246,0,21,0,0,0.000173
122GcWJh2vNpib2n5Z213g6gzdXg7y62aj,122GcWJh2vNpib2n5Z213g6gzdXg7y62aj,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1BVyG2LLDmWCcS3LMHEWNRRwcCZxMeySiQ,1BVyG2LLDmWCcS3LMHEWNRRwcCZxMeySiQ,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1Atd6RyPZWYJnSJrSEjBMneTWiiMcsmaw,1Atd6RyPZWYJnSJrSEjBMneTWiiMcsmaw,,Bitcoin Wallet,5,0.269456,0.274383,0,88,0,0,0.000272
1DT7jhRAS4CeDvyrTqw56jqzYrAxepAHk,1DT7jhRAS4CeDvyrTqw56jqzYrAxepAHk,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
3F7w3zTD5BJftHEDZysriBYdcSgiavJ7nC,3F7w3zTD5BJftHEDZysriBYdcSgiavJ7nC,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
16apDCRAtwsDJnRyMxt14vfBKJuXBjibNX,16apDCRAtwsDJnRyMxt14vfBKJuXBjibNX,,Bitcoin Wallet,5,0.271866,0.278495,0,4,0,0,0.000263
19j5TYjgYfMoohZC5pgPsqwc8Gue6yJCyB,19j5TYjgYfMoohZC5pgPsqwc8Gue6yJCyB,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1B1EazuqZHwVWfb7pLzDibYwucJKawzLne,1B1EazuqZHwVWfb7pLzDibYwucJKawzLne,,Bitcoin Wallet,4,0.369173,0.3826,4131,131,0.166667,1,0.000848
1Q2RYZG2BCWUrDV7aGVrg4pLo38xcxzTy6,1Q2RYZG2BCWUrDV7aGVrg4pLo38xcxzTy6,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1FoHm8Md7n5mpqKDesfGkrdaNvH1s5tBhu,1FoHm8Md7n5mpqKDesfGkrdaNvH1s5tBhu,,Bitcoin Wallet,5,0.271509,0.277891,0,5,0,0,0.000263
1Fh388pFMydFfgRsYMxUEw1z9FD8fkaLzv,1Fh388pFMydFfgRsYMxUEw1z9FD8fkaLzv,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1MoKPsvskJvcbEwfap4j7oLopZzhyFxs7P,1MoKPsvskJvcbEwfap4j7oLopZzhyFxs7P,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1AFBJ1NjhjRGefMw5YKEh93zChK5TCtyMT,1AFBJ1NjhjRGefMw5YKEh93zChK5TCtyMT,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
